generation,rank_1,rank_2,swapAccepted
73746000,1,2,0
73747000,1,3,0
73748000,1,3,0
73749000,1,2,1
73750000,3,4,0
73751000,1,3,1
73752000,3,4,1
73753000,1,2,1
73754000,3,4,1
73755000,1,4,0
73756000,3,4,0
73757000,3,4,0
73758000,1,3,1
73759000,1,4,0
73760000,1,4,1
73761000,2,3,1
73762000,1,4,1
73763000,2,3,1
73764000,1,4,0
73765000,1,2,1
73766000,2,3,1
73767000,1,4,0
73768000,1,3,1
73769000,3,4,0
73770000,2,4,1
73771000,1,3,1
73772000,1,4,1
73773000,2,3,1
73774000,1,2,1
73775000,3,4,1
73776000,3,4,1
73777000,1,3,0
73778000,1,4,1
73779000,1,4,1
73780000,1,2,1
73781000,1,2,1
73782000,2,4,0
73783000,1,4,0
73784000,1,4,0
73785000,1,4,0
73786000,2,3,1
73787000,2,4,0
73788000,3,4,1
73789000,3,4,1
73790000,1,3,1
73791000,1,2,0
73792000,1,3,1
73793000,1,4,1
73794000,2,3,1
73795000,1,2,1
73796000,1,3,0
73797000,2,3,0
73798000,1,4,0
73799000,3,4,1
73800000,3,4,0
73801000,1,4,1
73802000,2,3,1
73803000,3,4,1
73804000,1,2,1
73805000,1,3,1
73806000,1,2,0
73807000,1,3,1
73808000,1,4,1
73809000,2,3,1
73810000,1,3,0
73811000,2,4,0
73812000,1,3,1
73813000,2,3,1
73814000,2,4,0
73815000,2,3,1
73816000,2,3,1
73817000,1,3,1
73818000,2,3,1
73819000,1,3,1
73820000,1,4,0
73821000,3,4,1
73822000,2,3,0
73823000,3,4,1
73824000,2,4,0
73825000,3,4,1
73826000,1,2,0
73827000,1,3,0
73828000,1,2,0
73829000,1,2,0
73830000,3,4,1
73831000,2,3,1
73832000,1,3,1
73833000,1,3,1
73834000,1,4,0
73835000,2,3,1
73836000,1,4,1
73837000,1,2,0
73838000,1,2,1
73839000,3,4,1
73840000,1,2,1
73841000,1,3,1
73842000,1,2,1
73843000,2,4,1
73844000,2,4,1
73845000,2,4,1
73846000,1,2,1
73847000,1,2,1
73848000,1,3,1
73849000,1,2,1
73850000,1,4,1
73851000,1,4,0
73852000,2,3,1
73853000,1,2,1
73854000,1,3,0
73855000,2,3,1
73856000,1,4,1
73857000,3,4,1
73858000,2,4,0
73859000,3,4,1
73860000,1,2,1
73861000,3,4,1
73862000,1,4,1
73863000,2,4,0
73864000,1,3,1
73865000,1,3,1
73866000,2,4,1
73867000,1,2,0
73868000,2,3,1
73869000,2,3,1
73870000,2,4,1
73871000,3,4,1
73872000,2,4,0
73873000,2,3,0
73874000,3,4,1
73875000,1,2,1
73876000,2,3,1
73877000,1,4,1
73878000,3,4,1
73879000,1,4,1
73880000,2,4,1
73881000,1,4,1
73882000,1,3,1
73883000,2,4,1
73884000,2,3,1
73885000,1,2,0
73886000,1,4,0
73887000,1,2,0
73888000,1,4,0
73889000,1,4,0
73890000,1,2,0
73891000,1,3,0
73892000,2,4,1
73893000,2,3,1
73894000,1,4,1
73895000,3,4,1
73896000,2,4,1
73897000,1,3,1
73898000,1,3,1
73899000,1,4,1
73900000,2,4,1
73901000,2,4,1
73902000,2,3,1
73903000,1,2,1
73904000,3,4,1
73905000,1,3,0
73906000,2,3,1
73907000,1,4,0
73908000,3,4,1
73909000,2,3,1
73910000,1,2,0
73911000,2,4,1
73912000,1,4,0
73913000,1,3,1
73914000,1,4,0
73915000,3,4,1
73916000,3,4,1
73917000,1,4,0
73918000,1,2,1
73919000,1,3,1
73920000,1,2,1
73921000,2,3,1
73922000,3,4,1
73923000,3,4,1
73924000,2,3,1
73925000,1,4,0
73926000,1,2,1
73927000,1,3,1
73928000,2,3,1
73929000,3,4,0
73930000,1,3,1
73931000,2,3,1
73932000,3,4,0
73933000,1,2,1
73934000,1,4,0
73935000,2,3,1
73936000,2,3,0
73937000,1,4,0
73938000,3,4,0
73939000,3,4,0
73940000,2,4,0
73941000,1,2,1
73942000,1,4,0
73943000,1,4,0
73944000,3,4,0
73945000,1,3,0
73946000,2,4,0
73947000,2,3,1
73948000,1,2,0
73949000,2,3,1
73950000,1,3,0
73951000,1,4,0
73952000,2,4,0
73953000,1,2,1
73954000,3,4,1
73955000,1,3,0
73956000,3,4,1
73957000,2,3,1
73958000,3,4,1
73959000,1,3,1
73960000,1,3,1
73961000,2,4,1
73962000,2,4,1
73963000,3,4,1
73964000,1,3,1
73965000,1,3,1
73966000,2,3,1
73967000,2,3,1
73968000,2,4,0
73969000,1,2,1
73970000,3,4,1
73971000,3,4,1
73972000,1,4,0
73973000,1,3,1
73974000,1,4,0
73975000,3,4,1
73976000,2,3,0
73977000,1,3,0
73978000,1,4,0
73979000,2,4,0
73980000,3,4,1
73981000,2,4,1
73982000,2,4,1
73983000,1,4,0
73984000,2,3,1
73985000,2,3,1
73986000,1,4,0
73987000,2,3,0
73988000,3,4,1
73989000,2,4,0
73990000,1,3,0
73991000,2,3,1
73992000,2,3,1
73993000,2,3,0
73994000,1,3,0
73995000,2,3,1
73996000,1,2,1
73997000,1,3,1
73998000,1,4,1
73999000,2,3,1
74000000,1,3,1
74001000,1,2,1
74002000,2,4,1
74003000,1,2,1
74004000,1,2,1
74005000,1,2,1
74006000,2,3,1
74007000,2,3,1
74008000,2,3,1
74009000,2,3,1
74010000,2,3,1
74011000,1,3,0
74012000,1,2,1
74013000,1,4,1
74014000,2,3,0
74015000,1,2,1
74016000,2,4,0
74017000,2,4,1
74018000,2,3,0
74019000,1,4,0
74020000,1,3,1
74021000,2,4,1
74022000,1,2,1
74023000,3,4,1
74024000,2,3,1
74025000,2,4,1
74026000,2,3,1
74027000,3,4,1
74028000,2,3,1
74029000,1,3,0
74030000,3,4,1
74031000,1,3,1
74032000,3,4,1
74033000,3,4,1
74034000,2,3,1
74035000,2,3,0
74036000,1,4,1
74037000,1,3,1
74038000,1,4,1
74039000,1,2,1
74040000,2,4,0
74041000,3,4,1
74042000,1,4,0
74043000,3,4,1
74044000,1,3,0
74045000,1,4,0
74046000,3,4,1
74047000,2,3,0
74048000,2,3,0
74049000,3,4,1
74050000,2,4,0
74051000,2,4,1
74052000,1,2,0
74053000,1,4,0
74054000,2,4,1
74055000,1,4,0
74056000,2,3,1
74057000,1,2,0
74058000,3,4,1
74059000,2,3,1
74060000,2,3,1
74061000,1,4,1
74062000,3,4,1
74063000,1,3,1
74064000,1,2,1
74065000,1,2,1
74066000,2,3,1
74067000,1,3,0
74068000,2,4,1
74069000,2,4,1
74070000,2,3,1
74071000,3,4,1
74072000,2,3,1
74073000,2,4,1
74074000,3,4,1
74075000,1,3,1
74076000,1,4,0
74077000,2,3,1
74078000,3,4,0
74079000,3,4,1
74080000,1,3,0
74081000,1,3,0
74082000,1,3,0
74083000,3,4,1
74084000,1,2,1
74085000,3,4,1
74086000,2,4,0
74087000,3,4,1
74088000,3,4,1
74089000,1,2,1
74090000,1,4,0
74091000,3,4,1
74092000,3,4,1
74093000,2,4,0
74094000,2,4,1
74095000,1,2,1
74096000,2,3,0
74097000,2,4,1
74098000,2,4,1
74099000,1,4,1
74100000,3,4,1
74101000,1,3,1
74102000,1,4,0
74103000,1,3,1
74104000,1,3,0
74105000,1,3,0
74106000,1,2,0
74107000,1,4,0
74108000,1,3,0
74109000,2,4,0
74110000,1,4,0
74111000,3,4,0
74112000,2,3,1
74113000,1,4,0
74114000,1,3,1
74115000,1,4,0
74116000,3,4,0
74117000,2,4,1
74118000,1,3,1
74119000,2,4,1
74120000,1,2,1
74121000,2,3,1
74122000,1,3,1
74123000,1,4,0
74124000,1,4,0
74125000,2,4,1
74126000,1,4,1
74127000,2,4,1
74128000,1,3,0
74129000,1,3,0
74130000,1,2,1
74131000,1,3,0
74132000,2,3,1
74133000,2,4,0
74134000,2,4,1
74135000,2,4,1
74136000,1,3,0
74137000,1,4,0
74138000,1,2,0
74139000,2,4,0
74140000,2,3,1
74141000,3,4,0
74142000,3,4,0
74143000,2,3,1
74144000,1,4,0
74145000,1,2,0
74146000,1,3,0
74147000,1,3,0
74148000,2,3,1
74149000,2,3,0
74150000,2,4,0
74151000,2,4,1
74152000,2,3,1
74153000,1,3,1
74154000,3,4,0
74155000,2,4,1
74156000,1,4,0
74157000,2,4,0
74158000,3,4,0
74159000,2,3,1
74160000,3,4,1
74161000,1,4,1
74162000,1,4,0
74163000,3,4,1
74164000,1,4,1
74165000,1,3,0
74166000,2,3,0
74167000,2,4,0
74168000,1,3,0
74169000,2,4,0
74170000,2,4,0
74171000,2,4,1
74172000,1,2,1
74173000,3,4,1
74174000,1,2,1
74175000,1,4,0
74176000,1,4,1
74177000,1,2,1
74178000,3,4,1
74179000,3,4,1
74180000,3,4,1
74181000,2,3,1
74182000,3,4,1
74183000,1,4,0
74184000,3,4,0
74185000,2,3,1
74186000,2,3,1
74187000,2,3,1
74188000,1,2,1
74189000,1,4,0
74190000,1,2,1
74191000,1,3,1
74192000,2,4,1
74193000,3,4,1
74194000,2,4,1
74195000,3,4,0
74196000,1,2,1
74197000,2,4,0
74198000,3,4,0
74199000,1,3,1
74200000,1,4,0
74201000,3,4,0
74202000,2,4,0
74203000,3,4,1
74204000,1,3,1
74205000,1,2,1
74206000,3,4,1
74207000,1,2,0
74208000,1,3,1
74209000,1,2,1
74210000,2,4,1
74211000,3,4,0
74212000,2,4,1
74213000,2,3,1
74214000,1,2,1
74215000,2,4,1
74216000,2,4,1
74217000,1,2,0
74218000,2,4,1
74219000,1,2,1
74220000,1,3,1
74221000,2,3,1
74222000,2,4,0
74223000,1,4,0
74224000,2,3,1
74225000,2,3,0
74226000,2,4,0
74227000,1,3,1
74228000,2,3,1
74229000,1,3,1
74230000,1,3,0
74231000,2,4,0
74232000,3,4,1
74233000,2,3,0
74234000,2,3,0
74235000,1,4,0
74236000,1,2,0
74237000,2,4,0
74238000,1,2,1
74239000,1,2,1
74240000,1,3,0
74241000,1,4,0
74242000,2,3,1
74243000,1,2,1
74244000,1,2,1
74245000,2,4,1
74246000,2,4,0
74247000,2,4,1
74248000,1,4,1
74249000,2,4,1
74250000,3,4,1
74251000,1,3,1
74252000,1,4,1
74253000,1,3,1
74254000,3,4,0
74255000,1,2,1
74256000,3,4,0
74257000,1,3,1
74258000,2,3,1
74259000,1,3,1
74260000,2,3,1
74261000,2,3,1
74262000,2,4,0
74263000,1,2,1
74264000,1,3,1
74265000,3,4,0
74266000,1,3,1
74267000,3,4,1
74268000,1,4,1
74269000,3,4,1
74270000,2,3,1
74271000,1,2,1
74272000,1,3,1
74273000,1,3,1
74274000,1,3,1
74275000,1,3,1
74276000,2,4,0
74277000,1,4,0
74278000,1,2,1
74279000,1,4,0
74280000,1,4,1
74281000,1,2,1
74282000,2,3,1
74283000,2,4,1
74284000,2,4,0
74285000,1,4,0
74286000,2,4,1
74287000,3,4,1
74288000,2,4,1
74289000,1,3,1
74290000,1,3,0
74291000,1,4,1
74292000,2,4,1
74293000,2,4,1
74294000,2,3,1
74295000,2,3,1
74296000,2,3,1
74297000,3,4,1
74298000,1,2,1
74299000,2,4,0
74300000,2,4,0
74301000,1,4,0
74302000,1,4,0
74303000,1,2,1
74304000,1,2,1
74305000,2,3,1
74306000,2,4,1
74307000,2,3,1
74308000,1,3,0
74309000,1,3,0
74310000,2,3,0
74311000,2,3,0
74312000,1,3,0
74313000,3,4,1
74314000,1,4,0
74315000,3,4,0
74316000,1,3,0
74317000,1,2,0
74318000,2,3,0
74319000,1,2,1
74320000,1,3,0
74321000,1,4,1
74322000,2,3,0
74323000,2,3,0
74324000,1,3,1
74325000,1,4,1
74326000,2,3,0
74327000,1,4,0
74328000,2,4,0
74329000,2,4,0
74330000,3,4,1
74331000,1,2,1
74332000,2,3,1
74333000,1,2,0
74334000,2,4,0
74335000,1,3,1
74336000,2,3,1
74337000,2,4,1
74338000,1,2,0
74339000,2,4,1
74340000,3,4,1
74341000,1,2,1
74342000,2,4,1
74343000,3,4,1
74344000,3,4,0
74345000,3,4,0
74346000,1,4,0
74347000,2,3,1
74348000,2,4,0
74349000,1,3,0
74350000,2,4,0
74351000,1,3,0
74352000,1,4,0
74353000,1,3,0
74354000,1,4,0
74355000,2,4,0
74356000,1,3,0
74357000,1,3,0
74358000,1,4,0
74359000,2,3,1
74360000,1,4,0
74361000,3,4,0
74362000,1,3,0
74363000,1,3,1
74364000,2,3,1
74365000,3,4,0
74366000,1,2,1
74367000,3,4,0
74368000,1,4,0
74369000,2,4,1
74370000,2,3,1
74371000,1,4,0
74372000,2,4,0
74373000,3,4,1
74374000,2,4,0
74375000,1,3,0
74376000,1,4,0
74377000,1,3,0
74378000,2,4,0
74379000,1,2,1
74380000,2,3,0
74381000,2,4,0
74382000,2,4,0
74383000,2,3,1
74384000,3,4,0
74385000,1,4,0
74386000,1,3,1
74387000,2,4,1
74388000,1,3,1
74389000,1,2,1
74390000,3,4,1
74391000,1,2,1
74392000,1,2,0
74393000,1,2,0
74394000,1,4,1
74395000,3,4,1
74396000,2,3,1
74397000,1,3,0
74398000,1,3,0
74399000,1,2,0
74400000,1,3,0
74401000,1,2,0
74402000,3,4,1
74403000,1,4,0
74404000,2,3,1
74405000,2,4,1
74406000,2,4,1
74407000,1,3,0
74408000,1,2,1
74409000,2,4,0
74410000,2,4,1
74411000,1,3,0
74412000,2,3,1
74413000,1,3,0
74414000,2,4,1
74415000,3,4,1
74416000,1,2,1
74417000,2,4,0
74418000,2,3,1
74419000,2,4,0
74420000,1,2,1
74421000,1,3,1
74422000,1,2,1
74423000,1,3,1
74424000,1,4,1
74425000,1,4,1
74426000,2,3,1
74427000,2,4,1
74428000,1,4,1
74429000,2,3,1
74430000,2,3,1
74431000,3,4,1
74432000,1,3,0
74433000,2,4,1
74434000,1,4,0
74435000,3,4,1
74436000,2,3,1
74437000,2,3,1
74438000,3,4,1
74439000,2,4,1
74440000,2,3,1
74441000,1,3,0
74442000,1,4,1
74443000,1,4,1
74444000,3,4,1
74445000,1,4,0
74446000,1,3,1
74447000,1,3,1
74448000,2,4,1
74449000,2,4,1
74450000,1,3,0
74451000,1,4,0
74452000,1,2,0
74453000,2,4,1
74454000,1,3,0
74455000,1,4,0
74456000,1,2,1
74457000,2,4,0
74458000,1,2,1
74459000,1,4,0
74460000,2,4,0
74461000,1,3,1
74462000,2,3,1
74463000,1,2,1
74464000,1,3,0
74465000,2,3,1
74466000,1,2,1
74467000,2,3,1
74468000,2,4,1
74469000,2,3,1
74470000,1,4,0
74471000,2,4,1
74472000,3,4,1
74473000,2,4,1
74474000,1,3,1
74475000,1,2,0
74476000,2,3,1
74477000,2,4,1
74478000,1,4,0
74479000,3,4,1
74480000,1,4,0
74481000,1,4,0
74482000,1,4,0
74483000,2,3,1
74484000,1,2,0
74485000,1,4,0
74486000,1,2,0
74487000,1,3,1
74488000,1,3,1
74489000,1,3,0
74490000,1,2,0
74491000,1,4,0
74492000,2,4,1
74493000,1,2,0
74494000,1,2,0
74495000,2,4,1
74496000,1,2,1
74497000,1,2,1
74498000,1,2,1
74499000,1,2,1
74500000,2,3,1
74501000,1,3,0
74502000,2,4,0
74503000,1,4,0
74504000,1,2,1
74505000,1,4,0
74506000,2,3,1
74507000,1,4,1
74508000,1,2,1
74509000,1,3,1
74510000,2,4,1
74511000,1,3,0
74512000,1,3,1
74513000,2,4,1
74514000,1,4,1
74515000,1,2,0
74516000,1,3,1
74517000,1,3,1
74518000,2,4,1
74519000,3,4,1
74520000,1,4,1
74521000,2,4,1
74522000,2,3,0
74523000,3,4,1
74524000,1,2,1
74525000,1,4,0
74526000,1,3,0
74527000,1,4,0
74528000,2,4,0
74529000,1,4,0
74530000,1,3,0
74531000,2,3,1
74532000,2,3,1
74533000,2,3,1
74534000,2,3,1
74535000,1,2,1
74536000,2,3,0
74537000,3,4,1
74538000,3,4,0
74539000,1,2,1
74540000,1,3,0
74541000,1,2,0
74542000,2,3,0
74543000,2,3,0
74544000,2,3,1
74545000,2,4,1
74546000,3,4,0
74547000,1,4,0
74548000,3,4,1
74549000,1,2,1
74550000,1,3,1
74551000,2,3,0
74552000,2,3,1
74553000,1,2,1
74554000,3,4,1
74555000,2,4,1
74556000,3,4,0
74557000,1,2,1
74558000,1,3,0
74559000,2,4,1
74560000,2,3,1
74561000,2,3,0
74562000,1,4,0
74563000,2,3,1
74564000,3,4,0
74565000,3,4,0
74566000,1,4,0
74567000,1,3,1
74568000,1,3,0
74569000,3,4,0
74570000,2,4,1
74571000,1,4,0
74572000,1,2,0
74573000,1,2,0
74574000,3,4,1
74575000,1,3,1
74576000,1,2,0
74577000,1,3,1
74578000,1,3,1
74579000,1,3,1
74580000,2,4,1
74581000,2,3,1
74582000,2,3,1
74583000,1,4,0
74584000,3,4,1
74585000,1,4,1
74586000,3,4,1
74587000,2,4,1
74588000,1,4,1
74589000,1,4,1
74590000,1,3,1
74591000,3,4,1
74592000,2,3,1
74593000,3,4,1
74594000,2,4,0
74595000,3,4,1
74596000,1,4,0
74597000,1,2,1
74598000,3,4,1
74599000,1,2,1
74600000,3,4,1
74601000,1,3,0
74602000,2,4,1
74603000,1,2,1
74604000,1,4,1
74605000,1,3,0
74606000,2,3,0
74607000,1,3,0
74608000,1,4,0
74609000,2,4,0
74610000,2,4,0
74611000,1,2,1
74612000,2,4,0
74613000,1,4,1
74614000,1,3,0
74615000,2,3,0
74616000,3,4,1
74617000,1,2,1
74618000,3,4,0
74619000,1,3,1
74620000,3,4,1
74621000,2,3,1
74622000,2,3,1
74623000,1,4,1
74624000,1,3,0
74625000,1,2,1
74626000,1,4,1
74627000,2,4,0
74628000,2,3,1
74629000,1,2,1
74630000,2,4,0
74631000,2,3,0
74632000,2,4,0
74633000,1,4,1
74634000,2,3,1
74635000,1,2,1
74636000,1,2,0
74637000,1,4,0
74638000,1,4,0
74639000,2,3,1
74640000,2,4,1
74641000,1,4,1
74642000,1,2,0
74643000,2,3,1
74644000,1,3,0
74645000,2,4,1
74646000,1,4,0
74647000,1,3,1
74648000,1,4,1
74649000,1,3,1
74650000,2,3,1
74651000,2,3,1
74652000,1,2,1
74653000,1,2,1
74654000,1,3,1
74655000,1,4,0
74656000,2,3,1
74657000,3,4,1
74658000,1,3,1
74659000,3,4,0
74660000,3,4,1
74661000,3,4,1
74662000,1,2,1
74663000,1,2,1
74664000,2,4,1
74665000,1,3,1
74666000,1,4,0
74667000,3,4,1
74668000,2,3,1
74669000,2,4,1
74670000,3,4,1
74671000,3,4,1
74672000,2,3,1
74673000,1,2,1
74674000,2,4,0
74675000,1,3,0
74676000,2,4,1
74677000,2,3,1
74678000,1,3,1
74679000,2,3,1
74680000,2,3,0
74681000,2,4,0
74682000,2,3,0
74683000,1,4,0
74684000,3,4,1
74685000,1,3,0
74686000,1,3,1
74687000,1,3,1
74688000,2,4,0
74689000,1,4,0
74690000,1,4,0
74691000,1,3,1
74692000,3,4,1
74693000,1,2,1
74694000,1,2,0
74695000,1,4,0
74696000,1,4,1
74697000,1,3,1
74698000,1,2,1
74699000,1,2,0
74700000,1,3,1
74701000,2,4,1
74702000,2,4,0
74703000,2,3,1
74704000,1,4,0
74705000,1,2,1
74706000,1,2,1
74707000,2,4,0
74708000,1,4,0
74709000,1,2,1
74710000,1,3,0
74711000,1,4,0
74712000,1,3,1
74713000,3,4,1
74714000,1,3,1
74715000,1,2,1
74716000,1,4,1
74717000,3,4,1
74718000,1,2,0
74719000,3,4,1
74720000,2,4,1
74721000,3,4,1
74722000,2,4,1
74723000,2,4,1
74724000,2,3,1
74725000,3,4,1
74726000,1,4,1
74727000,3,4,1
74728000,1,3,1
74729000,2,3,1
74730000,2,4,1
74731000,1,3,0
74732000,3,4,1
74733000,1,4,0
74734000,3,4,0
74735000,2,4,0
74736000,2,4,0
74737000,3,4,0
74738000,1,2,1
74739000,2,3,1
74740000,1,4,0
74741000,2,4,1
74742000,2,4,1
74743000,1,4,0
74744000,1,3,1
74745000,1,2,1
74746000,1,4,0
74747000,1,2,0
74748000,2,3,1
74749000,1,2,1
74750000,1,3,1
74751000,3,4,0
74752000,2,3,1
74753000,1,2,1
74754000,1,2,1
74755000,3,4,0
74756000,1,2,1
74757000,2,4,1
74758000,1,2,0
74759000,1,2,0
74760000,1,2,1
74761000,1,4,1
74762000,2,4,0
74763000,1,4,0
74764000,1,4,0
74765000,3,4,0
74766000,1,4,0
74767000,2,4,0
74768000,1,4,0
74769000,2,4,1
74770000,1,4,1
74771000,1,4,1
74772000,1,4,1
74773000,2,3,1
74774000,1,3,1
74775000,2,4,1
74776000,1,4,1
74777000,2,4,0
74778000,1,2,1
74779000,2,4,0
74780000,1,3,1
74781000,1,3,1
74782000,2,4,0
74783000,2,3,1
74784000,1,2,0
74785000,1,2,1
74786000,3,4,1
74787000,2,3,0
74788000,2,4,0
74789000,3,4,1
74790000,3,4,1
74791000,1,2,1
74792000,3,4,1
74793000,1,4,0
74794000,2,3,1
74795000,2,4,1
74796000,3,4,1
74797000,2,3,1
74798000,1,2,1
74799000,2,3,1
74800000,1,3,1
74801000,1,4,1
74802000,1,3,0
74803000,1,4,1
74804000,2,4,1
74805000,1,4,0
74806000,1,4,0
74807000,1,2,1
74808000,1,3,0
74809000,3,4,1
74810000,1,3,1
74811000,2,3,1
74812000,3,4,0
74813000,1,4,1
74814000,2,3,1
74815000,1,4,1
74816000,1,3,1
74817000,2,4,0
74818000,3,4,1
74819000,1,3,0
74820000,1,2,1
74821000,1,2,1
74822000,3,4,1
74823000,1,3,0
74824000,1,4,0
74825000,1,2,1
74826000,3,4,1
74827000,2,4,0
74828000,3,4,1
74829000,2,4,1
74830000,1,3,1
74831000,2,3,1
74832000,3,4,1
74833000,2,4,0
74834000,2,3,1
74835000,1,3,1
74836000,3,4,0
74837000,2,3,1
74838000,1,2,1
74839000,3,4,1
74840000,2,4,1
74841000,1,3,1
74842000,1,4,1
74843000,1,3,1
74844000,1,2,1
74845000,1,3,1
74846000,2,4,1
74847000,1,3,1
74848000,2,3,1
74849000,1,2,1
74850000,2,4,1
74851000,1,2,1
74852000,1,4,1
74853000,1,2,1
74854000,1,2,0
74855000,1,4,0
74856000,2,3,0
74857000,2,4,1
74858000,3,4,1
74859000,3,4,0
74860000,2,4,1
74861000,3,4,0
74862000,1,3,0
74863000,1,4,0
74864000,3,4,0
74865000,1,3,1
74866000,1,3,1
74867000,1,2,0
74868000,3,4,0
74869000,1,4,0
74870000,2,3,1
74871000,1,3,0
74872000,1,4,0
74873000,1,3,0
74874000,1,3,1
74875000,1,4,0
74876000,2,3,1
74877000,1,2,1
74878000,1,4,0
74879000,2,4,1
74880000,2,3,1
74881000,1,3,1
74882000,2,4,1
74883000,2,4,1
74884000,3,4,1
74885000,3,4,1
74886000,3,4,0
74887000,3,4,1
74888000,1,4,0
74889000,1,2,1
74890000,1,2,1
74891000,2,4,1
74892000,1,3,1
74893000,1,3,1
74894000,1,2,1
74895000,1,4,0
74896000,3,4,1
74897000,1,4,1
74898000,2,3,1
74899000,1,2,1
74900000,1,2,1
74901000,2,3,0
74902000,2,4,1
74903000,3,4,1
74904000,2,3,1
74905000,2,4,0
74906000,1,2,1
74907000,1,4,0
74908000,3,4,0
74909000,3,4,1
74910000,2,3,0
74911000,3,4,1
74912000,1,2,1
74913000,2,3,1
74914000,1,2,0
74915000,2,3,1
74916000,2,4,1
74917000,1,4,0
74918000,2,3,1
74919000,1,3,1
74920000,2,3,1
74921000,2,4,1
74922000,2,3,1
74923000,1,3,1
74924000,1,4,1
74925000,2,4,1
74926000,2,3,0
74927000,1,2,0
74928000,1,4,1
74929000,3,4,1
74930000,1,4,0
74931000,2,3,0
74932000,2,4,0
74933000,1,4,0
74934000,1,2,1
74935000,3,4,0
74936000,3,4,1
74937000,2,3,1
74938000,1,2,1
74939000,1,4,1
74940000,2,3,0
74941000,2,3,1
74942000,3,4,0
74943000,1,3,1
74944000,2,4,1
74945000,2,3,1
74946000,1,3,1
74947000,1,4,1
74948000,1,4,0
74949000,1,4,0
74950000,1,4,0
74951000,3,4,1
74952000,1,2,1
74953000,3,4,1
74954000,2,4,1
74955000,3,4,1
74956000,3,4,1
74957000,1,4,0
74958000,3,4,1
74959000,1,3,0
74960000,1,4,1
74961000,1,4,1
74962000,1,3,1
74963000,3,4,1
74964000,1,4,0
74965000,1,4,0
74966000,2,4,1
74967000,2,4,1
74968000,1,2,0
74969000,2,3,1
74970000,1,3,0
74971000,2,4,1
74972000,2,4,1
74973000,1,4,0
74974000,1,3,0
74975000,1,2,1
74976000,2,3,1
74977000,1,4,0
74978000,2,3,1
74979000,1,3,0
74980000,1,4,0
74981000,2,3,0
74982000,1,4,1
74983000,2,4,1
74984000,1,3,0
74985000,2,4,1
74986000,2,4,0
74987000,1,2,1
74988000,1,2,1
74989000,2,3,0
74990000,1,3,0
74991000,1,2,1
74992000,2,4,0
74993000,1,4,0
74994000,3,4,1
74995000,1,3,0
74996000,2,3,0
74997000,2,3,0
74998000,1,2,1
74999000,1,4,0
75000000,3,4,1
75001000,2,4,1
75002000,1,4,0
75003000,1,2,0
75004000,2,4,1
75005000,1,2,1
75006000,2,3,1
75007000,1,4,1
75008000,3,4,0
75009000,3,4,0
75010000,1,3,1
75011000,1,2,0
75012000,1,3,0
75013000,3,4,1
75014000,1,4,0
75015000,2,4,1
75016000,3,4,1
75017000,1,3,0
75018000,1,2,0
75019000,1,4,1
75020000,1,3,1
75021000,1,4,1
75022000,1,4,0
75023000,2,4,0
75024000,1,3,1
75025000,1,3,0
75026000,1,2,1
75027000,1,2,1
75028000,2,4,0
75029000,2,3,1
75030000,1,4,0
75031000,1,2,1
75032000,3,4,1
75033000,2,4,1
75034000,2,4,1
75035000,3,4,1
75036000,2,3,1
75037000,1,2,1
75038000,2,3,1
75039000,2,3,0
75040000,1,4,1
75041000,3,4,1
75042000,1,4,1
75043000,2,4,0
75044000,1,4,0
75045000,1,3,0
75046000,1,3,0
75047000,1,2,1
75048000,2,4,0
75049000,2,3,0
75050000,2,4,0
75051000,2,3,1
75052000,1,3,0
75053000,2,4,1
75054000,2,3,1
75055000,1,2,1
75056000,2,3,1
75057000,3,4,1
75058000,3,4,1
75059000,2,3,1
75060000,1,2,1
75061000,1,3,0
75062000,1,3,0
75063000,3,4,1
75064000,2,3,1
75065000,1,3,1
75066000,1,3,1
75067000,3,4,1
75068000,1,2,0
75069000,2,4,1
75070000,1,4,0
75071000,1,3,0
75072000,1,2,1
75073000,2,3,0
75074000,1,4,1
75075000,1,4,1
75076000,1,3,0
75077000,2,3,0
75078000,3,4,1
75079000,1,2,1
75080000,1,4,0
75081000,1,2,1
75082000,2,3,1
75083000,1,2,1
75084000,1,2,1
75085000,1,3,1
75086000,1,4,0
75087000,2,4,0
75088000,1,2,0
75089000,1,2,1
75090000,3,4,1
75091000,1,2,1
75092000,2,4,0
75093000,3,4,1
75094000,2,4,0
75095000,1,4,0
75096000,1,3,0
75097000,1,2,1
75098000,2,3,1
75099000,1,4,1
75100000,3,4,1
75101000,2,3,1
75102000,2,3,1
75103000,1,2,1
75104000,1,4,1
75105000,1,2,1
75106000,2,3,1
75107000,2,4,0
75108000,1,4,1
75109000,2,4,1
75110000,2,4,1
75111000,2,4,0
75112000,1,3,1
75113000,1,3,0
75114000,1,2,1
75115000,2,3,1
75116000,3,4,1
75117000,3,4,1
75118000,1,3,1
75119000,1,3,1
75120000,3,4,0
75121000,1,4,1
75122000,1,4,1
75123000,2,4,0
75124000,1,3,0
75125000,1,3,0
75126000,1,3,1
75127000,3,4,0
75128000,2,4,0
75129000,2,3,0
75130000,1,2,1
75131000,1,4,0
75132000,1,2,1
75133000,1,2,1
75134000,1,4,0
75135000,2,4,1
75136000,3,4,1
75137000,1,2,1
75138000,1,2,1
75139000,1,2,0
75140000,1,4,1
75141000,1,3,1
75142000,2,3,1
75143000,3,4,1
